dataset_id,dataset_title,dataset_slug,dataset_page,resource_id,resource_title,resource_url,resource_last_modified,organization_or_owner,error_type,resource_found_by,initial_version_name,is_valid_v_2.0.2,is_valid_one_version,most_recent_valid_version,is_downloaded,is_empty,is_schema_version_to_update,is_schema_to_add,is_schema_to_drop,resource_schema_update_success,producer_notification_success,schema_name,is_schema_version_updated,is_schema_added,is_schema_dropped
61556c731edfc97c31a156dc,Infrastructures de Recharge en Itinérance Publique,infrastructures-de-recharge-en-itinerance-publique-1,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-en-itinerance-publique-1/,4d653435-66d6-4eeb-bd2b-51c2cd816b3e,irve-data.gouv.compagnie-des-ports-morbihan.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-en-itinerance-publique-1/20211001-171313/irve-data.gouv.compagnie-des-ports-morbihan.csv,2021-10-01T17:13:29.998000,see-you-sun,,1 - schema request,,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f0401866a59c66f12b89df,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/,ab4ccb85-7480-4d9e-b66c-bbdc8efb860f,Monfichier_NF050499,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/20210730-141601/data.csv,2021-07-30T14:16:02.009000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f0401866a59c66f12b89df,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/,7a998e68-5b6b-4185-b646-3cc35998a0cc,Monfichier_NF078238,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/20210730-142326/data.csv,2021-07-30T14:23:27.467000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f0401866a59c66f12b89df,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/,0df5d268-fe5c-4c6b-b1dd-b7cbcb8d9c53,Monfichier_NF068069,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/20210730-143103/data.csv,2021-07-30T14:31:04.343000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f0401866a59c66f12b89df,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/,6c2b5e49-800d-4c05-aa40-66e583883124,Monfichier_NF068069,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/20210730-143104/data.csv,2021-07-30T14:31:05.372000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f0401866a59c66f12b89df,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/,88c4dfc9-2f3c-4705-86cd-61338ad4d226,Monfichier_NF080183,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/20210730-144547/data.csv,2021-07-30T14:45:48.349000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f0401866a59c66f12b89df,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/,afeeb9b8-7263-42cc-8a03-13a16365c1db,Monfichier_NF039295,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/20210730-145157/data.csv,2021-07-30T14:51:58.313000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f0401866a59c66f12b89df,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/,90466c3d-268b-42c7-ab13-967a20f0a885,Monfichier_NF001019,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/20210923-105802/data.csv,2021-09-23T10:58:03.058000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
604b55a9bdf702629b1a41b2,Infrastructures de Recharge pour Véhicules électriques - SDE22,infrastructures-de-recharge-pour-vehicules-electriques-sde22,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-sde22/,7133f5ac-ff27-44f5-b179-27d542a55283,irve-ouestcharge22-20210921.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-sde22/20210921-120657/datagouv-2021-09-21-out-irve-ouestcharge22-20210921.csv,2021-09-21T12:07:02.525000,izivia,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
6111b15a8611d4881c3dd2a8,Bornes IRVE Bulle de Linge,bornes-irve-bulle-de-linge,https://www.data.gouv.fr/fr/datasets/bornes-irve-bulle-de-linge/,3edfda80-8ea8-496d-b28f-6f90d63bf006,Bornes IRVE Bulle de Linge,https://static.data.gouv.fr/resources/bornes-irve-bulle-de-linge/20210810-005110/bulle-de-linge-irve.csv,2021-08-10T00:51:37.477000,bulle-de-linge,,1 - schema request,,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
5c892d5d634f414f7ce42e17,Bornes de recharge du réseau Te61,bornes-de-recharge-du-reseau-te61,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,d95a80fe-cb0f-49ec-8319-5aa41795d4dc,20181130-te61.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-te61/20190313-171840/20181130-te61.csv,2019-03-13T17:18:47.059000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
60f0401866a59c66f12b89df,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/,289f3df6-a417-4521-b1d8-e1f5d4bc5c6d,Monfichier_NF080162,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-5/20210715-160304/data.csv,2021-07-15T16:03:04.774000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
5c892d5d634f414f7ce42e17,Bornes de recharge du réseau Te61,bornes-de-recharge-du-reseau-te61,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,47e3be73-c2ab-4512-b12d-9ba1afbbe5fe,20190426-s61.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-te61/20190531-094047/20190426-s61.csv,2019-05-31T09:41:02.009000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892d5d634f414f7ce42e17,Bornes de recharge du réseau Te61,bornes-de-recharge-du-reseau-te61,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,39e1d7fe-be0e-4c52-8d95-4fb5070f2070,irve-te61-20190823.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-te61/20190911-105902/irve-te61-20190823.csv,2019-09-11T10:59:05.581000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892d5d634f414f7ce42e17,Bornes de recharge du réseau Te61,bornes-de-recharge-du-reseau-te61,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,3b119cfa-1a9a-4ead-99b8-2eb0b504ba11,irve-te61-20191010.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-te61/20191129-122918/irve-te61-20191010.csv,2019-11-29T12:29:24.539000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892d5d634f414f7ce42e17,Bornes de recharge du réseau Te61,bornes-de-recharge-du-reseau-te61,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,3d8e4ead-0ed9-4f3f-b181-6bb7f57a6c44,irve-te61-20191224.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-te61/20200120-165320/irve-te61-20191224.csv,2020-01-20T16:53:28.908000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892d5d634f414f7ce42e17,Bornes de recharge du réseau Te61,bornes-de-recharge-du-reseau-te61,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,40f5e942-5245-4837-b140-8e4c5bc61529,irve-te61-20200309.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-te61/20200309-153635/irve-te61-20200309.csv,2020-03-09T15:36:37.169000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892d5d634f414f7ce42e17,Bornes de recharge du réseau Te61,bornes-de-recharge-du-reseau-te61,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,1e5973fe-785d-48d1-bb2b-671db99c2c60,irve-te61-20200603.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-te61/20200710-111704/irve-te61-20200603.csv,2020-07-10T11:17:11.114000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5fd3afa95776168bad7db8d0,IRVE_Eborn_20201211,irve-eborn-20201211,https://www.data.gouv.fr/fr/datasets/irve-eborn-20201211/,be922086-5d36-4d90-9f79-a5855da65671,irve-eborn-20210125.csv,https://static.data.gouv.fr/resources/irve-eborn-20201211/20210125-094644/irve-eborn-20210125.csv,2021-05-28T16:57:35.215000,spbr1,,1 - schema request,1.0.3,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5fd3afa95776168bad7db8d0,IRVE_Eborn_20201211,irve-eborn-20201211,https://www.data.gouv.fr/fr/datasets/irve-eborn-20201211/,c1803514-9084-472f-a1d9-6340c103c474,irve-eborn-20210401.csv,https://static.data.gouv.fr/resources/irve-eborn-20201211/20210507-083621/irve-eborn-20210401.csv,2021-05-28T16:57:35.041000,spbr1,,1 - schema request,1.0.3,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5fd3afa95776168bad7db8d0,IRVE_Eborn_20201211,irve-eborn-20201211,https://www.data.gouv.fr/fr/datasets/irve-eborn-20201211/,23583b1b-f2b3-442f-8434-b6aa4a0357aa,irve-eborn-20210701.csv,https://static.data.gouv.fr/resources/irve-eborn-20201211/20210818-171836/irve-eborn-20210701.csv,2021-08-18T17:19:19.799000,spbr1,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5fd3afa95776168bad7db8d0,IRVE_Eborn_20201211,irve-eborn-20201211,https://www.data.gouv.fr/fr/datasets/irve-eborn-20201211/,35aaa2b9-fd0f-4333-8370-b92cf315e560,irve-eborn-20210901.csv,https://static.data.gouv.fr/resources/irve-eborn-20201211/20211011-092812/irve-eborn-20210901.csv,2021-10-11T09:29:31.997000,spbr1,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5f588ae47f690901ede4f461,Bornes IRVE - Pays de Gex Agglo,bornes-irve-pays-de-gex-agglo-2,https://www.data.gouv.fr/fr/datasets/bornes-irve-pays-de-gex-agglo-2/,54135a75-8d1e-4ad7-81d2-8c1ca262ae1f,irve-pdga-v3.csv,https://static.data.gouv.fr/resources/bornes-irve-pays-de-gex-agglo-2/20200909-095730/irve-pdga-v3.csv,2021-05-28T16:57:42.768000,pays-de-gex-agglo,,1 - schema request,1.0.3,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892d5d634f414f7ce42e17,Bornes de recharge du réseau Te61,bornes-de-recharge-du-reseau-te61,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-te61/,a8964b82-24c4-4602-a153-72c850175a56,20190705-te61.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-te61/20190730-110719/20190705-te61.csv,2019-07-30T11:07:24.742000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892e50634f4152dc221118,Bornes de recharge du réseau SDE28,bornes-de-recharge-du-reseau-sde28,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-sde28/,c57b7ab0-f375-4e5e-850b-944d29e24e2d,irve-energie-eure-et-loir-20200603.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-sde28/20200710-111608/irve-energie-eure-et-loir-20200603.csv,2020-07-10T11:16:34.042000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892e50634f4152dc221118,Bornes de recharge du réseau SDE28,bornes-de-recharge-du-reseau-sde28,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-sde28/,4fb5c9b8-cfbc-4765-a2d1-86c0244ffe2e,irve-sde28-20200309.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-sde28/20200309-153622/irve-sde28-20200309.csv,2020-03-09T15:36:24.602000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892e50634f4152dc221118,Bornes de recharge du réseau SDE28,bornes-de-recharge-du-reseau-sde28,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-sde28/,0b39261f-6da2-4b21-97ec-a064502d1fc5,irve-sde28-20191224.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-sde28/20200120-165359/irve-sde28-20191224.csv,2020-01-20T16:54:04.319000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
60deee85dd4fe957c9b88391,Garage du Colombier,garage-du-colombier,https://www.data.gouv.fr/fr/datasets/garage-du-colombier/,92c43ba0-f40c-407e-bf0a-8a52ddc3a217,garageducolombier-irve-station.csv,https://static.data.gouv.fr/resources/garage-du-colombier/20210702-124633/garageducolombier-irve-station.csv,2021-07-02T12:46:40.625000,zephyre,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
60db4d8dc29b78aecdaf7d50,Bornes IRVE Syndicat Intercommunal d'Electricité et de Gaz de l'Eure ,bornes-irve-syndicat-intercommunal-delectricite-et-de-gaz-de-leure,https://www.data.gouv.fr/fr/datasets/bornes-irve-syndicat-intercommunal-delectricite-et-de-gaz-de-leure/,43d76198-954a-40a1-a717-4efb678b69c7,Bornes IRVE Syndicat Intercommunal d'Electricité et de Gaz de l'Eure,https://static.data.gouv.fr/resources/bornes-irve-syndicat-intercommunal-delectricite-et-de-gaz-de-leure/20210629-184259/irve-siege27-20200113.xlsx-irve-siege27-new-format-20210610-.csv,2021-06-29T18:45:16.368000,syndicat-intercommunal-de-lelectricite-et-du-gaz-de-leure,,1 - schema request,,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
61040fe123291573fc9ca0ba,Infrastructures de recharge pour véhicules électriques (organisation INOUID smart Mobility),infrastructures-de-recharge-pour-vehicules-electriques-organisation-inouid-smart-mobility,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-inouid-smart-mobility/,006e5c03-42a1-41b2-9d75-e360e35d79a1,CSV Data.gouv Hotel Macon,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-inouid-smart-mobility/20210730-164241/data.csv,2021-07-30T16:42:42.517000,inouid-smart-mobility,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
61040fe123291573fc9ca0ba,Infrastructures de recharge pour véhicules électriques (organisation INOUID smart Mobility),infrastructures-de-recharge-pour-vehicules-electriques-organisation-inouid-smart-mobility,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-inouid-smart-mobility/,1e346736-2f54-4b28-8389-0ce4d8d57b48,HotelMacon.csv,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-inouid-smart-mobility/20210730-165005/data.csv,2021-07-30T16:50:06.010000,inouid-smart-mobility,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60758c5f7cf40f41e196bec8,SERTITUDE,sertitude-1,https://www.data.gouv.fr/fr/datasets/sertitude-1/,20418e5c-7ae3-477d-8d25-1e6efd368ba5,SERTITUDE,https://static.data.gouv.fr/resources/sertitude-1/20210622-154629/data.csv,2021-06-22T15:46:29.986000,ma-borne-auto,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
6082de6e612ead86ac77c0ef,Station Versailles EVBOX,station-versailles-evbox,https://www.data.gouv.fr/fr/datasets/station-versailles-evbox/,dc169a54-d977-4ff2-a90e-6a581c43745d,fichierdata.gouvirve-portevertevirgule.csv,https://static.data.gouv.fr/resources/station-versailles-evbox/20210423-172227/fichierdata.gouvirve-portevertevirgule.csv,2021-05-28T16:57:26.881000,hagenum,,1 - schema request,1.0.3,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
60d47ce9b5be8f32bef78fcc,GARAGE ZAWIEJA,garage-zawieja,https://www.data.gouv.fr/fr/datasets/garage-zawieja/,ccf6321f-dc7c-47dd-b55e-2fa5d9bef6c3,GARAGE ZAWIEJA,https://static.data.gouv.fr/resources/garage-zawieja/20210624-143905/data.csv,2021-06-24T14:39:05.937000,ma-borne-auto,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60c86b290c318a86b7bc1bd9,E. Leclerc Marmande,e-leclerc-marmande,https://www.data.gouv.fr/fr/datasets/e-leclerc-marmande/,c58161ae-5d35-4968-8be2-0e791f45426e,Fichier IRVE Borne Leclerc Marmande,https://static.data.gouv.fr/resources/e-leclerc-marmande/20210615-105609/data.csv,2021-06-15T10:56:09.921000,enerstock,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60ad2fcd47bc3dd2aabcc5ac,IRVE TENTE,irve-tente,https://www.data.gouv.fr/fr/datasets/irve-tente/,eb099a82-5e10-4631-897f-0a2bed30345d,irve-tente-20210525.csv,https://static.data.gouv.fr/resources/irve-tente/20210713-152818/irve-tente-20210525.csv,2021-07-13T15:28:47.398000,tente-sas,,1 - schema request,,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
5c09865e634f41331416e805,Paris recharge,paris-recharge,https://www.data.gouv.fr/fr/datasets/paris-recharge/,87c60c59-0795-455e-bc91-4213abbba071,irve-paris-recharge-20181207.csv,https://static.data.gouv.fr/resources/paris-recharge/20181207-071323/irve-paris-recharge-20181207.csv,2021-05-28T16:57:46.090000,frederic-allari,,1 - schema request,1.0.3,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5fda1f330914c0e09e8f0e37,Bornes de recharge IRVE Château de La Bûcherie,bornes-de-recharge-irve-chateau-de-la-bucherie,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-irve-chateau-de-la-bucherie/,8b4bcf72-cd91-4034-9200-72a5e0c9a003,irve-chateaulabucherie-20201216.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-irve-chateau-de-la-bucherie/20210111-180329/irve-chateaulabucherie-20201216.csv,2021-01-11T18:03:33.138000,chateau-la-bucherie,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
60f00970c60dbdda3ecddc39,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/,a0129c85-fe04-4051-8499-f10151ac662e,Monfichier,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/20210715-120952/data.csv,2021-07-15T12:09:52.916000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f00970c60dbdda3ecddc39,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/,8447396f-e295-446f-88ee-a60cc1e42bb9,Monfichier_NF007060,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/20210715-122351/data.csv,2021-07-15T15:03:56.443000,charge-rapide,,1 - schema request,,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f00970c60dbdda3ecddc39,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/,8a588e55-4778-4ae8-b5f2-099162e56a00,Monfichier_NF010132,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/20210715-140046/data.csv,2021-07-15T14:00:46.460000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f00970c60dbdda3ecddc39,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/,222201e7-a248-4de0-909a-0318c3315071,Monfichier_NF050462,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/20210715-141656/data.csv,2021-07-15T14:16:56.635000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f00970c60dbdda3ecddc39,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/,4bb26627-1170-41fd-b0c6-e0e35b01eb18,Monfichier_NF058543,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide/20210715-145347/data.csv,2021-07-15T14:53:47.691000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f03cb9b16c27901fdb655f,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-4,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-4/,755d264d-495c-4aae-87d7-53c1aa20309c,Monfichier_NF078171,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-4/20210715-154841/data.csv,2021-07-15T15:48:42.231000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
60f03cb9b16c27901fdb655f,Infrastructures de recharge pour véhicules électriques (organisation CHARGE RAPIDE),infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-4,https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-4/,5023f8ef-5c5b-4c93-b9c8-6aba479d51d1,Monfichier_NF077241,https://static.data.gouv.fr/resources/infrastructures-de-recharge-pour-vehicules-electriques-organisation-charge-rapide-4/20210730-144039/data.csv,2021-07-30T14:40:39.871000,charge-rapide,,1 - schema request,2.0.0,True,True,2.0.2,True,False,True,False,False,False,False,etalab/schema-irve,True,False,False
5c892e50634f4152dc221118,Bornes de recharge du réseau SDE28,bornes-de-recharge-du-reseau-sde28,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-sde28/,28813422-183a-437b-b1fe-bc4aa70bbeb5,20181130-sde28.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-sde28/20190313-172242/20181130-sde28.csv,2019-03-13T17:22:52.307000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892e50634f4152dc221118,Bornes de recharge du réseau SDE28,bornes-de-recharge-du-reseau-sde28,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-sde28/,3e765d54-f81c-412d-8333-afd9dce02d2f,20190426-g28.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-sde28/20190531-093119/20190426-g28.csv,2019-05-31T09:31:28.412000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892e50634f4152dc221118,Bornes de recharge du réseau SDE28,bornes-de-recharge-du-reseau-sde28,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-sde28/,bdae432e-62b7-4bd1-93af-921ec656fe08,20190705-sde28.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-sde28/20190730-110614/20190705-sde28.csv,2019-07-30T11:06:17.317000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
5c892e50634f4152dc221118,Bornes de recharge du réseau SDE28,bornes-de-recharge-du-reseau-sde28,https://www.data.gouv.fr/fr/datasets/bornes-de-recharge-du-reseau-sde28/,cc3595b9-4577-4ca7-a8ff-77a688017a64,irve-sde28-20190823.csv,https://static.data.gouv.fr/resources/bornes-de-recharge-du-reseau-sde28/20190911-105717/irve-sde28-20190823.csv,2019-09-11T10:57:25.664000,gireve-2,,1 - schema request,,False,False,,False,,False,False,True,False,False,etalab/schema-irve,False,False,False
